id_inmueble,Superficie construida,Superficie útil,Habitaciones,Baños,Terraza,Balcón,Plaza de garaje,Estado,Armarios empotrados,Calefacción,Orientación,Calefacción individual,Consumo,Emisiones,Barrio,Distrito,Precio,Calefacción central,3
102792095,58.0,,2 habitaciones,,,,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,Orientación este,,240 kWh/m² año,60 kg CO2/m² año,Barrio El Calvari,Distrito Campanar,150000,,
104095793,54.0,50.0,,,,,,Segunda mano/buen estado,,No dispone de calefacción,,,152 kWh/m² año,29 kg CO2/m² año,Barrio El Pilar,Distrito Ciutat Vella,240000,,
100153131,174.0,123.0,2 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,,,272 kWh/m² año,68 kg CO2/m² año,Barrio Vara de Quart,Distrito Patraix,395000,,
104946551,73.0,,3 habitaciones,,,Balcón,,,,,"Orientación norte, sur, este, oeste",Eléctrica,,,Barrio En Corts,Distrito Quatre Carreres,158000,,
104016430,187.0,,3 habitaciones,4 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este, oeste",Eléctrica,130 kWh/m² año,33 kg CO2/m² año,Barrio La Petxina,Distrito Extramurs,590000,,
102997517,310.0,279.0,5 habitaciones,4 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación sur, este",,,,Barrio Sant Francesc,Distrito Ciutat Vella,1500000,,
105002268,272.0,190.0,3 habitaciones,3 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,Orientación este,,,,,Distrito Camins al Grau,895000,,València
105005838,71.0,,2 habitaciones,,Terraza,,,Segunda mano/buen estado,,,,,,,,Distrito Jesús,120000,,València
98276551,286.0,253.0,4 habitaciones,4 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,Orientación oeste,,192 kWh/m² año,32 kg CO2/m² año,Barrio Sant Francesc,Distrito Ciutat Vella,1250000,,
104743872,109.0,,4 habitaciones,,,Balcón,,Segunda mano/buen estado,,,,Eléctrica,,,,Distrito Extramurs,325000,,València
104240515,31.0,,,,,,,Segunda mano/buen estado,,Calefacción individual,,,192 kWh/m² año,32 kg CO2/m² año,,Distrito L'Eixample,150000,,València
91573726,370.0,,5 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,,Armarios empotrados,Calefacción individual,Orientación sur,,,,Barrio Sant Francesc,Distrito Ciutat Vella,650000,,
104945500,89.0,85.0,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,,,,,Barrio Mont-Olivet,Distrito Quatre Carreres,308000,,
101723811,122.0,,,,,,Plaza de garaje por 35.000 € adicionales,Segunda mano/buen estado,,No dispone de calefacción,,,110 kWh/m² año,,,Distrito Extramurs,360000,,València
104918087,122.0,,3 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,,,"Orientación norte, sur",,,,,Distrito Ciutat Vella,630000,,València
102271188,136.0,,3 habitaciones,2 baños,,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,,,,Gas natural,156 kWh/m² año,26 kg CO2/m² año,,Distrito L'Eixample,695000,,València
104288525,110.0,,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,No dispone de calefacción,Orientación sur,,219 kWh/m² año,43 kg CO2/m² año,,Distrito La Saïdia,273000,,València
104887364,60.0,55.0,3 habitaciones,,,,,,,No dispone de calefacción,,,,,Barrio La Fontsanta,Distrito L'Olivereta,75000,,
104983824,285.0,,6 habitaciones,4 baños,,Balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación este, oeste",Gas natural,,,,Distrito Ciutat Vella,1000000,,València
101678844,70.0,,2 habitaciones,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,,,,,,Distrito Benicalap,170000,,València
101185177,86.0,,,,Terraza,,,Segunda mano/buen estado,Armarios empotrados,Calefacción central,Orientación oeste,,,,,Distrito Ciutat Vella,525000,,València
104849112,184.0,,4 habitaciones,3 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,Orientación este,,,,Barrio Sant Francesc,Distrito Ciutat Vella,1300000,,
103984540,94.0,80.0,3 habitaciones,2 baños,,,,,,Calefacción individual,Orientación este,,,,Barrio Russafa,Distrito L'Eixample,380000,,
100978572,111.0,,3 habitaciones,2 baños,,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, este, oeste",Gas natural,130 kWh/m² año,33 kg CO2/m² año,,Distrito Benicalap,330000,,València
104840543,108.0,,2 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,No dispone de calefacción,,,154 kWh/m² año,29 kg CO2/m² año,Barrio Russafa,Distrito L'Eixample,350000,,
104970341,113.0,,3 habitaciones,2 baños,Terraza,,Plaza de garaje por 30.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,Orientación este,,,,Barrio Malilla,Distrito Quatre Carreres,350000,,
102828842,74.0,,2 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,,,,,Distrito L'Eixample,425000,,València
101750501,85.0,,3 habitaciones,,Terraza,,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación sur, oeste",,91 kWh/m² año,21 kg CO2/m² año,,Distrito La Saïdia,240000,,València
101851257,110.0,95.0,3 habitaciones,3 baños,,Balcón,,Segunda mano/buen estado,,No dispone de calefacción,,,,,Barrio Russafa,Distrito L'Eixample,490000,,
104910250,125.0,,4 habitaciones,3 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,,Eléctrica,,,Barrio Sant Pau,Distrito Campanar,430000,,
103572455,147.0,,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,,,,73 kWh/m² año,14 kg CO2/m² año,,Distrito Camins al Grau,599000,,València
103578140,114.0,,3 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación norte, sur, este, oeste",,130 kWh/m² año,33 kg CO2/m² año,Barrio La Roqueta,Distrito Extramurs,375000,,
104991489,100.0,,2 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,,,Distrito Extramurs,435000,,València
98371609,258.0,210.0,4 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación norte, sur, este",,130 kWh/m² año,33 kg CO2/m² año,Barrio El Pla del Remei,Distrito L'Eixample,1400000,,
104221886,165.0,,4 habitaciones,2 baños,Terraza,,Plaza de garaje por 45.000 € adicionales,,,,"Orientación norte, sur",,,,,Distrito L'Eixample,585000,,València
102496111,82.0,,3 habitaciones,,Terraza,,,Segunda mano/buen estado,,No dispone de calefacción,,,130 kWh/m² año,33 kg CO2/m² año,Barrio Albors,Distrito Camins al Grau,229000,,
104587160,154.0,,4 habitaciones,2 baños,,,,,,,Orientación norte,,,,,Distrito L'Eixample,700000,,València
103639799,213.0,,4 habitaciones,3 baños,,Balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación este, oeste",Gas natural,130 kWh/m² año,33 kg CO2/m² año,Barrio La Seu,Distrito Ciutat Vella,830000,,
98935324,165.0,,4 habitaciones,3 baños,Terraza,,,Segunda mano/buen estado,,,,,,,,Distrito Ciutat Vella,750000,,València
102553786,109.0,97.0,2 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",Bomba de frío/calor,130 kWh/m² año,33 kg CO2/m² año,Barrio Russafa,Distrito L'Eixample,350000,,
104991470,224.0,,3 habitaciones,3 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,,,,,,Distrito El Pla del Real,895000,,València
104892846,122.0,114.0,3 habitaciones,2 baños,,Balcón,Plaza de garaje por 60.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,Calefacción central,"Orientación norte, oeste",,,,Barrio El Carme,Distrito Ciutat Vella,630000,,
104997660,70.0,65.0,3 habitaciones,,,Balcón,,Segunda mano/buen estado,,,,,,,Barrio El Cabanyal-El Canyamelar,Distrito Poblats Marítims,170000,,
103436025,1.03,,3 habitaciones,2 baños,Terraza,,,,Armarios empotrados,Calefacción individual,"Orientación sur, este, oeste",,,,Barrio Camí de Vera,Distrito Benimaclet,975000,,
94941794,342.0,280.0,6 habitaciones,4 baños,,,Plaza de garaje por 50.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, este",Gas natural,,,Barrio El Mercat,Distrito Ciutat Vella,1350000,,
104983615,305.0,260.0,6 habitaciones,3 baños,Terraza,,Plaza de garaje incluida en el precio,,Armarios empotrados,Calefacción individual,"Orientación este, oeste",,,,Barrio El Pla del Remei,Distrito L'Eixample,1000000,,
104844472,111.0,101.0,3 habitaciones,2 baños,,,,Segunda mano/buen estado,Armarios empotrados,,,,999 kWh/m² año,,Barrio Sant Isidre,Distrito Patraix,192000,,
104976258,141.0,128.0,4 habitaciones,2 baños,,Balcón,Plaza de garaje por 26.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,"Orientación este, oeste",,45 kWh/m² año,50 kg CO2/m² año,Barrio Benimaclet,Distrito Benimaclet,320000,,
103334461,50.0,,2 habitaciones,,,,,Segunda mano/buen estado,,No dispone de calefacción,,,91 kWh/m² año,21 kg CO2/m² año,Barrio Soternes,Distrito L'Olivereta,170000,,
104448727,43.0,,,,,,,Segunda mano/buen estado,Armarios empotrados,,Orientación oeste,Eléctrica,130 kWh/m² año,33 kg CO2/m² año,Barrio Torrefiel,Distrito Rascanya,140000,,
103334461,50.0,,2 habitaciones,,,,,Segunda mano/buen estado,,No dispone de calefacción,,,91 kWh/m² año,21 kg CO2/m² año,Barrio Soternes,Distrito L'Olivereta,170000,,
104923145,108.0,98.0,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,,Eléctrica,,,Barrio Aiora,Distrito Camins al Grau,365000,,
104976258,141.0,128.0,4 habitaciones,2 baños,,Balcón,Plaza de garaje por 26.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,"Orientación este, oeste",,45 kWh/m² año,50 kg CO2/m² año,Barrio Benimaclet,Distrito Benimaclet,320000,,
104843630,50.0,45.0,,,,Balcón,,Segunda mano/buen estado,,,Orientación oeste,Eléctrica,,,Barrio Sant Francesc,Distrito Ciutat Vella,200000,,
99618890,315.0,270.0,5 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje por 30.000 € adicionales,Segunda mano/buen estado,Armarios empotrados,,Orientación sur,Eléctrica,,,Barrio Exposició,Distrito El Pla del Real,1065000,,
98361340,89.0,,2 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,,Armarios empotrados,,,,,,Barrio Torrefiel,Distrito Rascanya,335000,,
104751600,135.0,126.0,4 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,,,,999 kWh/m² año,,Barrio Sant Pau,Distrito Campanar,360000,,
99792305,101.0,,3 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,,Armarios empotrados,,,,,,Barrio Torrefiel,Distrito Rascanya,375000,,
104442532,101.0,84.0,3 habitaciones,2 baños,,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, este",Gas natural,31 kWh/m² año,6 kg CO2/m² año,Barrio Arrancapins,Distrito Extramurs,429900,,
99421397,201.0,187.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje por 25.000 € adicionales,,Armarios empotrados,,,Gas natural,108 kWh/m² año,22 kg CO2/m² año,Barrio Arrancapins,Distrito Extramurs,695000,,
97197031,105.0,95.0,2 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, oeste",Gas natural,,,Barrio El Pla del Remei,Distrito L'Eixample,475000,,
102045282,400.0,375.0,10 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,,,Calefacción individual,Orientación este,,,,Barrio Exposició,Distrito El Pla del Real,850000,,
104974985,380.0,,8 habitaciones,4 baños,Terraza,,,,,,,,,,Barrio Sant Francesc,Distrito Ciutat Vella,1100000,,
105006414,167.0,,3 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,Orientación norte,,,,Barrio Patraix,Distrito Patraix,380000,,
104540836,189.0,178.0,4 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,,Armarios empotrados,No dispone de calefacción,,,,,,Distrito Ciutat Vella,820000,,València
104597788,165.0,150.0,4 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,,"Orientación sur, este",Bomba de frío/calor,,,Barrio La Petxina,Distrito Extramurs,390000,,
104119427,165.0,150.0,4 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,,"Orientación sur, este",Bomba de frío/calor,,,Barrio La Petxina,Distrito Extramurs,390000,,
101402987,131.0,92.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,Calefacción individual,"Orientación norte, sur",,,,Barrio Nou Benicalap,Distrito Benicalap,577000,,
102513381,65.0,58.0,2 habitaciones,,,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, este",Eléctrica,,,Barrio El Cabanyal-El Canyamelar,Distrito Poblats Marítims,257000,,
104441587,122.0,108.0,2 habitaciones,2 baños,,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación este, oeste",Eléctrica,,,Barrio Benicalap,Distrito Benicalap,280000,,
104945315,128.0,114.0,2 habitaciones,3 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,,No dispone de calefacción,,,"136,07 kWh/m² año","23,05 kg CO2/m² año",,Distrito Rascanya,399000,,València
104803804,108.0,104.0,3 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,,,,,Barrio L'Illa Perduda,Distrito Algirós,210000,,
103798944,177.0,146.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este, oeste",Gas natural,130 kWh/m² año,33 kg CO2/m² año,Barrio Arrancapins,Distrito Extramurs,550000,,
103774418,179.0,,4 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,,,"Orientación sur, este",Gas natural,192 kWh/m² año,32 kg CO2/m² año,Barrio Arrancapins,Distrito Extramurs,580000,,
103169132,136.0,123.0,2 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,,"Orientación norte, este",Eléctrica,,,Barrio Marxalenes,Distrito La Saïdia,299000,,
101848979,100.0,96.0,2 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,,"Orientación sur, oeste",Eléctrica,,,Barrio Malilla,Distrito Quatre Carreres,350000,,
102709905,275.0,272.0,5 habitaciones,3 baños,,Balcón,,Segunda mano/buen estado,Armarios empotrados,,"Orientación este, oeste",Eléctrica,,,Barrio Gran Vía,Distrito L'Eixample,825000,,
104324116,95.0,84.0,,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio La Roqueta,Distrito Extramurs,300000,,
102223517,100.0,96.0,3 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,,"Orientación este, oeste",Eléctrica,,,Barrio Tormos,Distrito La Saïdia,250000,,
102718849,208.0,188.0,3 habitaciones,2 baños,,,,Segunda mano/buen estado,,,,,999 kWh/m² año,,Barrio La Xerea,Distrito Ciutat Vella,812000,,
104171185,82.0,,3 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,,,999 kWh/m² año,,Barrio Benicalap,Distrito Benicalap,175000,,
101395332,126.0,100.0,2 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,,"Orientación norte, este",,,,Barrio Nou Moles,Distrito L'Olivereta,225000,,
102852205,75.0,67.0,2 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,"Orientación sur, este",,,,Barrio Aiora,Distrito Camins al Grau,250000,,
102468020,73.0,70.0,,,Terraza,,,Segunda mano/buen estado,Armarios empotrados,,Orientación este,Eléctrica,,,Barrio Russafa,Distrito L'Eixample,330000,,
104324116,95.0,84.0,,2 baños,Terraza y balcón,Terraza y balcón,,Segunda mano/buen estado,Armarios empotrados,,,,,,Barrio La Roqueta,Distrito Extramurs,300000,,
104270570,40.0,37.0,,,,,,,,Calefacción individual,Orientación este,,149 kWh/m² año,26 kg CO2/m² año,,Distrito L'Eixample,150000,,València
103169132,136.0,123.0,2 habitaciones,2 baños,Terraza,,,Segunda mano/buen estado,,,"Orientación norte, este",Eléctrica,,,Barrio Marxalenes,Distrito La Saïdia,299000,,
102590106,92.0,90.0,2 habitaciones,2 baños,Terraza,,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,Orientación este,Gas natural,,,Barrio Ciutat de les Arts i de les Ciencies,Distrito Quatre Carreres,360000,,
103541883,106.0,95.0,3 habitaciones,3 baños,,,,Segunda mano/buen estado,,,,,999 kWh/m² año,,Barrio El Pla del Remei,Distrito L'Eixample,499900,,
104217893,177.0,146.0,4 habitaciones,2 baños,Terraza y balcón,Terraza y balcón,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Armarios empotrados,,"Orientación norte, este",Eléctrica,,,Barrio Arrancapins,Distrito Extramurs,550000,,
103959761,72.0,67.0,2 habitaciones,,,Balcón,,Segunda mano/buen estado,,,"Orientación sur, este, oeste",,,,Barrio El Grau,Distrito Poblats Marítims,209000,,
102718849,208.0,188.0,3 habitaciones,2 baños,,,,Segunda mano/buen estado,,,,,999 kWh/m² año,,Barrio La Xerea,Distrito Ciutat Vella,812000,,
103787308,74.0,68.0,3 habitaciones,,,Balcón,,Segunda mano/buen estado,Armarios empotrados,No dispone de calefacción,"Orientación norte, este",,192 kWh/m² año,35 kg CO2/m² año,Barrio Tormos,Distrito La Saïdia,250000,,
101848979,100.0,96.0,2 habitaciones,2 baños,,Balcón,,Segunda mano/buen estado,,,"Orientación sur, oeste",Eléctrica,,,Barrio Malilla,Distrito Quatre Carreres,350000,,
